TweetsAgo,Target,User,Date,Positive,Neutral,Negative,Compound,Text
93,nytimes,The New York Times,2017-12-02 11:00:42+00:00,0.0,1.0,0.0,0.0,"Experience the new Seven Wonders of the World, in 360° video https://t.co/FwHMgXhOER"
92,nytimes,The New York Times,2017-12-02 11:20:31+00:00,0.098,0.902,0.0,0.0772,A reporter returns to Ohio to discuss the challenges of teaching climate change https://t.co/RmvKHmr2JT
91,nytimes,The New York Times,2017-12-02 11:39:48+00:00,0.226,0.774,0.0,0.5859,Scallops see their world with hundreds of eyes — and each one is amazing https://t.co/B9g4g1vimR
90,nytimes,The New York Times,2017-12-02 12:02:07+00:00,0.147,0.853,0.0,0.5859,"RT @nytpolitics: The Senate passed the most sweeping tax overhaul in decades, a big win for President Trump. It now must be reconciled with…"
89,nytimes,The New York Times,2017-12-02 12:21:04+00:00,0.0,1.0,0.0,0.0,These documents raise new questions about what then President-elect Trump knew about Michael Flynn’s conversations https://t.co/R3E14fyzuK
88,nytimes,The New York Times,2017-12-02 12:41:02+00:00,0.412,0.588,0.0,0.6369,The 10 best books of 2017 https://t.co/949YQcMnnm
87,nytimes,The New York Times,2017-12-02 13:02:06+00:00,0.0,1.0,0.0,0.0,Here's how each senator voted on the Republican tax bill https://t.co/zDHX5KEsOI
86,nytimes,The New York Times,2017-12-02 13:21:02+00:00,0.0,0.763,0.237,-0.4215,Opinion: 10 key takeaways from Michael Flynn’s guilty plea https://t.co/8pQvqNJx3L
85,nytimes,The New York Times,2017-12-02 13:41:05+00:00,0.0,0.822,0.178,-0.6369,"RT @nytopinion: The Senate tax bill is expected to add more than $1.4 trillion to the federal deficit, a debt that will be paid by the poor…"
84,nytimes,The New York Times,2017-12-02 14:01:08+00:00,0.146,0.854,0.0,0.4404,"Jay-Z in an interview with executive editor Dean Baquet: ""The strongest thing a man can do is cry.""… https://t.co/EsAyn24IEf"
83,nytimes,The New York Times,2017-12-02 14:21:01+00:00,0.0,1.0,0.0,0.0,"""Everyone else in the family has my husband’s last name and brown eyes. Even a toddler could tell I was an outsider… https://t.co/EIvAVlMheY"
82,nytimes,The New York Times,2017-12-02 14:41:01+00:00,0.0,1.0,0.0,0.0,Updated timeline: What we now know about Michael Flynn’s phone calls with Russia https://t.co/u5HLzR0SAh
81,nytimes,The New York Times,2017-12-02 15:02:01+00:00,0.091,0.909,0.0,0.2023,"Some colleges have more students from the top 1% than the bottom 60. Find yours. https://t.co/coxMm43wI6 

This was… https://t.co/yeeDxmUf9B"
80,nytimes,The New York Times,2017-12-02 15:12:04+00:00,0.107,0.893,0.0,0.34,"Who gains from the U.S. Republican tax plan? Two economists, one from each side of the debate, make their cases. https://t.co/SX0F84ETVN"
79,nytimes,The New York Times,2017-12-02 15:26:01+00:00,0.0,1.0,0.0,0.0,"The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan affects families, smal… https://t.co/6Jrs41sVbz"
78,nytimes,The New York Times,2017-12-02 15:41:02+00:00,0.124,0.876,0.0,0.4019,"With the passage of a Senate tax plan, Republicans are close to a big victory. But will it help them politically? https://t.co/KInO87k6Xq"
77,nytimes,The New York Times,2017-12-02 15:48:27+00:00,0.0,1.0,0.0,0.0,How Ireland Moved to the Left: ‘The Demise of the Church’ https://t.co/7aweHoRh5T
76,nytimes,The New York Times,2017-12-02 15:56:02+00:00,0.189,0.714,0.097,0.4215,Novelist Emma Cline had a banner 2016. But a lawsuit by a former boyfriend has overshadowed that success. https://t.co/7lWZNtz43U
75,nytimes,The New York Times,2017-12-02 16:11:06+00:00,0.073,0.791,0.136,-0.0258,Members of Mexico’s landmark anti-corruption drive say the government has thwarted them from making serious headway https://t.co/wtf7r9BJOr
74,nytimes,The New York Times,2017-12-02 16:26:06+00:00,0.0,0.804,0.196,-0.296,Opinion: She wanted to get sterilized. Her doctor refused. https://t.co/fEorL3z3S9
73,nytimes,The New York Times,2017-12-02 16:41:04+00:00,0.056,0.944,0.0,0.0772,"""I want you to take a look at this, folks. This is your government at work,"" said Senator Jon Tester, Democrat of M… https://t.co/vpCb0tR9VV"
72,nytimes,The New York Times,2017-12-02 16:48:14+00:00,0.0,1.0,0.0,0.0,Breaking News: An FBI agent was removed after questions about whether he expressed anti-Trump political views https://t.co/2pV8jcLaXY
71,nytimes,The New York Times,2017-12-02 16:51:10+00:00,0.0,0.896,0.104,-0.2732,The FBI agent was cut from the Russia inquiry over possible anti-Trump political views expressed in text messages https://t.co/F3X2GmgDiF
70,nytimes,The New York Times,2017-12-02 17:07:36+00:00,0.177,0.823,0.0,0.6249,"Step onto the Great Wall of China, one of the new Seven Wonders of the World, in 360° video https://t.co/TeONS93k8A"
69,nytimes,The New York Times,2017-12-02 17:21:03+00:00,0.123,0.877,0.0,0.4215,Trump's team hopes that the tax plan may resonate more powerfully with the public than the news of Michael Flynn https://t.co/Dzzv2C5Yl4
68,nytimes,The New York Times,2017-12-02 17:36:07+00:00,0.16,0.84,0.0,0.2263,This lentil soup will keep you warm all winter long https://t.co/P60FkbL2Gi
67,nytimes,The New York Times,2017-12-02 17:46:01+00:00,0.0,1.0,0.0,0.0,"The agent, Peter Strzok, was reassigned this summer from Robert Mueller’s investigation to the FBI's human resources department"
66,nytimes,The New York Times,2017-12-02 17:56:05+00:00,0.153,0.847,0.0,0.5859,"In a big win for President Trump, the Senate passed its tax plan. It now must be reconciled with the House version. https://t.co/J4DsgU571z"
65,nytimes,The New York Times,2017-12-02 18:06:05+00:00,0.0,1.0,0.0,0.0,"The definitive French dishes that every modern cook should master https://t.co/WxvnqvGlT7

@SamSifton, @nytfood edi… https://t.co/Cl6n0ZtCYY"
64,nytimes,The New York Times,2017-12-02 18:21:05+00:00,0.0,1.0,0.0,0.0,"According to the government of Myanmar, the Rohingya do not exist. How?
 https://t.co/oSMMdu6Gys"
63,nytimes,The New York Times,2017-12-02 18:36:01+00:00,0.0,1.0,0.0,0.0,Most Britons find the British citizenship test almost impossible to pass. Will Meghan Markle ace it? https://t.co/5LkIy5gvey
62,nytimes,The New York Times,2017-12-02 18:46:02+00:00,0.0,1.0,0.0,0.0,Opinion: Who might now be swept up in the investigation? The next obvious candidate is Jared Kushner. https://t.co/WIdbiyoXM6
61,nytimes,The New York Times,2017-12-02 18:56:04+00:00,0.114,0.886,0.0,0.4019,"RT @nytmike: A rare public statement on the record from the Special Counsel's office to the media: ""Immediately upon learning of the allega…"
60,nytimes,The New York Times,2017-12-02 19:06:06+00:00,0.0,1.0,0.0,0.0,See how your senator voted on the GOP tax bill https://t.co/A9FtgXCn1b
59,nytimes,The New York Times,2017-12-02 19:21:03+00:00,0.342,0.563,0.095,0.6908,"Like other Washington traditions that Trump has disrupted, the White House holiday party was no exception https://t.co/zgbV5bwMUB"
58,nytimes,The New York Times,2017-12-02 19:31:02+00:00,0.151,0.687,0.162,-0.3182,RT @nytvideo: Is it ever O.K. to joke about rape? We asked female comedians how stand-up is changing in the post-Weinstein era. https://t.c…
57,nytimes,The New York Times,2017-12-02 19:41:03+00:00,0.0,0.733,0.267,-0.7351,"President Trump tweeted that he fired Michael Flynn “because he lied to the vice president and the FBI"" https://t.co/SX6CRM1WmT"
56,nytimes,The New York Times,2017-12-02 19:56:02+00:00,0.0,0.86,0.14,-0.3818,“Everybody’s bawling.” A girls basketball team run by a juvenile court ended its losing streak at 312 games. https://t.co/qW9oqSiwFS
55,nytimes,The New York Times,2017-12-02 20:11:04+00:00,0.135,0.865,0.0,0.4215,The Republican tax plan could mean leaving government leaner and the safety net skimpier for millions of Americans https://t.co/36UUE8zWFe
54,nytimes,The New York Times,2017-12-02 20:26:05+00:00,0.0,0.752,0.248,-0.6808,"A memo. An executive visit to ""NBC Nightly News."" NBC News does in-house damage control after firing Matt Lauer. https://t.co/9XY3tfam3H"
53,nytimes,The New York Times,2017-12-02 20:41:04+00:00,0.18,0.82,0.0,0.6072,The first test of Prince Harry and Meghan Markle's fairy-tale romance? A British citizenship exam. Could you ace it? https://t.co/KRkAfS1TN0
52,nytimes,The New York Times,2017-12-02 20:59:06+00:00,0.0,0.783,0.217,-0.5574,Opinion: The racial biases associated with AI terrifies this mother of 2 young children https://t.co/ZqNyplyLqu
51,nytimes,The New York Times,2017-12-02 21:15:09+00:00,0.0,0.87,0.13,-0.4019,Emails from Trump officials dispute the White House's claim that Michael Flynn went rogue with his Russia contacts https://t.co/spUYfpdV2O
50,nytimes,The New York Times,2017-12-02 21:26:06+00:00,0.0,1.0,0.0,0.0,Here are excerpts from Michael Flynn's court documents and what they mean https://t.co/3l6nKp0jdx
49,nytimes,The New York Times,2017-12-02 21:36:01+00:00,0.0,1.0,0.0,0.0,"Claims of sexual misconduct grip Spelman and Morehouse, 2 historically black schools linked by history and geography https://t.co/477zhci04t"
48,nytimes,The New York Times,2017-12-02 21:46:03+00:00,0.0,1.0,0.0,0.0,"For the first time in the U.S., a woman who had a uterus transplant has given birth https://t.co/ayAsK0gv1S"
47,nytimes,The New York Times,2017-12-02 21:56:02+00:00,0.0,0.909,0.091,-0.296,Senator Bob Corker of Tennessee was the only Republican to vote no to the GOP tax bill. See how each senator voted. https://t.co/N5C1aa1XOP
46,nytimes,The New York Times,2017-12-02 22:06:06+00:00,0.0,1.0,0.0,0.0,"Even in a whirlwind presidency, it has been a dizzying span of hours for the Trump administration https://t.co/YRpHM57bPE"
45,nytimes,The New York Times,2017-12-02 22:16:02+00:00,0.0,1.0,0.0,0.0,"Fed-up straphangers are embracing the East River Ferry, and real-estate developers are taking notice https://t.co/PhZMQc83S6"
44,nytimes,The New York Times,2017-12-02 22:26:05+00:00,0.279,0.721,0.0,0.4754,Our 25 most popular recipes of 2017 https://t.co/h4upEQNgMC https://t.co/RZoVYOCUIo
43,nytimes,The New York Times,2017-12-02 22:36:01+00:00,0.121,0.879,0.0,0.296,"Despite differences, the House and Senate versions of the Republican tax bill share many core elements https://t.co/rtCJzLTjQl"
42,nytimes,The New York Times,2017-12-02 22:46:01+00:00,0.172,0.828,0.0,0.4404,The College Football Playoff picture is taking shape with 4 conference championship games. Live updates: https://t.co/bK1HGUieUH
41,nytimes,The New York Times,2017-12-02 22:56:03+00:00,0.0,1.0,0.0,0.0,RT @nytmike: Emails we obtained from inside the Trump transition team show just how much Trump’s aides were concerned about sanctions on De…
40,nytimes,The New York Times,2017-12-02 23:06:06+00:00,0.0,0.872,0.128,-0.4215,We scoured the internet for political writing from the right and left on reactions to Michael Flynn’s guilty plea https://t.co/4fGnleO05z
39,nytimes,The New York Times,2017-12-02 23:16:04+00:00,0.0,1.0,0.0,0.0,"Before the draw for the 2018 World Cup, Russia's deputy prime minister fended off questions about doping https://t.co/cohnqCfoRr"
38,nytimes,The New York Times,2017-12-02 23:26:05+00:00,0.0,0.705,0.295,-0.7269,"ABC News has suspended Brian Ross for 4 weeks over ""a serious error"" in a report about Trump and Michael Flynn https://t.co/5x1CwYwx5U"
37,nytimes,The New York Times,2017-12-02 23:36:09+00:00,0.0,1.0,0.0,0.0,"Sarah Ward and Jonathan Rupp married on a farm in Georgia. One of her horses, Bling Bling, was their ringbearer. https://t.co/VUfCVuAEFF"
36,nytimes,The New York Times,2017-12-02 23:46:02+00:00,0.0,0.865,0.135,-0.4215,"As Roy Moore denies claims of sexual misconduct, he has vilified Gloria Allred, the lawyer representing an accuser https://t.co/jQ4MiwVYvz"
35,nytimes,The New York Times,2017-12-03 00:00:11+00:00,0.1,0.9,0.0,0.25,Many of the last-minute changes in the tax bill were meant to convince a handful of holdout GOP senators https://t.co/o36TxVg7ai
34,nytimes,The New York Times,2017-12-03 00:27:38+00:00,0.0,1.0,0.0,0.0,Updated timeline: What we now know about Michael Flynn’s phone calls with Russia https://t.co/NZj8OIEFBe
33,nytimes,The New York Times,2017-12-03 00:44:42+00:00,0.167,0.833,0.0,0.4588,"Prince Harry designed the engagement ring which includes two diamonds from his mother, Princess Diana https://t.co/0jSPpAcS6u"
32,nytimes,The New York Times,2017-12-03 00:48:31+00:00,0.0,0.588,0.412,-0.4215,Opinion: The Starving Lands https://t.co/g2zzoVov88
31,nytimes,The New York Times,2017-12-03 01:09:58+00:00,0.133,0.867,0.0,0.3818,"Elon Musk has turned on the world's biggest battery, capable of powering 30,000 homes in South Australia https://t.co/WNf2UwTliJ"
30,nytimes,The New York Times,2017-12-03 01:16:46+00:00,0.0,1.0,0.0,0.0,"Tax Bill Offers Last-Minute Breaks for Developers, Banks and Oil Industry https://t.co/hWyDLgB9ah"
29,nytimes,The New York Times,2017-12-03 01:30:02+00:00,0.0,0.592,0.408,-0.7351,Met Opera to Investigate James Levine Over Sexual Abuse Accusation https://t.co/U9CL60tTn4
28,nytimes,The New York Times,2017-12-03 01:36:04+00:00,0.0,0.821,0.179,-0.5719,"Senators received the nearly 500-page tax bill containing major changes hours before the vote, prompting anger from… https://t.co/eG17HzqD3S"
27,nytimes,The New York Times,2017-12-03 02:00:09+00:00,0.0,0.733,0.267,-0.7351,"President Trump tweeted that he fired Michael Flynn “because he lied to the vice president and the FBI"" https://t.co/1JLCVIJwOU"
26,nytimes,The New York Times,2017-12-03 02:14:57+00:00,0.0,1.0,0.0,0.0,Reporter’s Notebook: Pope Defends His Myanmar Diplomacy: ‘I Did Not Negotiate With the Truth’ https://t.co/ks1iLKN5uH
25,nytimes,The New York Times,2017-12-03 02:32:11+00:00,0.357,0.643,0.0,0.7269,"Simple, elegant and destined to become one of your favorite weeknight dishes https://t.co/5CdshurwrQ"
24,nytimes,The New York Times,2017-12-03 02:37:51+00:00,0.0,1.0,0.0,0.0,"Met Opera officials acknowledged they had been aware of the police report since 2016, but said that Levine had deni… https://t.co/oRBwruRY4W"
23,nytimes,The New York Times,2017-12-03 02:50:03+00:00,0.37,0.63,0.0,0.7783,Want to share a confidential news tip with The New York Times? These tools can help protect your anonymity: https://t.co/0wYSROQhTO
22,nytimes,The New York Times,2017-12-03 03:00:12+00:00,0.0,1.0,0.0,0.0,The Senate voted 51-49 to pass the Republican tax bill. See how every senator voted. https://t.co/YpRuENdOI7
21,nytimes,The New York Times,2017-12-03 03:12:04+00:00,0.0,1.0,0.0,0.0,The Walt Disney Company is said to have resumed talks with 21st Century Fox about buying at least part of the compa… https://t.co/iwVERWFPli
20,nytimes,The New York Times,2017-12-02 23:06:06+00:00,0.0,0.872,0.128,-0.4215,We scoured the internet for political writing from the right and left on reactions to Michael Flynn’s guilty plea https://t.co/4fGnleO05z
19,nytimes,The New York Times,2017-12-02 23:16:04+00:00,0.0,1.0,0.0,0.0,"Before the draw for the 2018 World Cup, Russia's deputy prime minister fended off questions about doping https://t.co/cohnqCfoRr"
18,nytimes,The New York Times,2017-12-02 23:26:05+00:00,0.0,0.705,0.295,-0.7269,"ABC News has suspended Brian Ross for 4 weeks over ""a serious error"" in a report about Trump and Michael Flynn https://t.co/5x1CwYwx5U"
17,nytimes,The New York Times,2017-12-02 23:36:09+00:00,0.0,1.0,0.0,0.0,"Sarah Ward and Jonathan Rupp married on a farm in Georgia. One of her horses, Bling Bling, was their ringbearer. https://t.co/VUfCVuAEFF"
16,nytimes,The New York Times,2017-12-02 23:46:02+00:00,0.0,0.865,0.135,-0.4215,"As Roy Moore denies claims of sexual misconduct, he has vilified Gloria Allred, the lawyer representing an accuser https://t.co/jQ4MiwVYvz"
15,nytimes,The New York Times,2017-12-03 00:00:11+00:00,0.1,0.9,0.0,0.25,Many of the last-minute changes in the tax bill were meant to convince a handful of holdout GOP senators https://t.co/o36TxVg7ai
14,nytimes,The New York Times,2017-12-03 00:27:38+00:00,0.0,1.0,0.0,0.0,Updated timeline: What we now know about Michael Flynn’s phone calls with Russia https://t.co/NZj8OIEFBe
13,nytimes,The New York Times,2017-12-03 00:44:42+00:00,0.167,0.833,0.0,0.4588,"Prince Harry designed the engagement ring which includes two diamonds from his mother, Princess Diana https://t.co/0jSPpAcS6u"
12,nytimes,The New York Times,2017-12-03 00:48:31+00:00,0.0,0.588,0.412,-0.4215,Opinion: The Starving Lands https://t.co/g2zzoVov88
11,nytimes,The New York Times,2017-12-03 01:09:58+00:00,0.133,0.867,0.0,0.3818,"Elon Musk has turned on the world's biggest battery, capable of powering 30,000 homes in South Australia https://t.co/WNf2UwTliJ"
10,nytimes,The New York Times,2017-12-03 01:16:46+00:00,0.0,1.0,0.0,0.0,"Tax Bill Offers Last-Minute Breaks for Developers, Banks and Oil Industry https://t.co/hWyDLgB9ah"
9,nytimes,The New York Times,2017-12-03 01:30:02+00:00,0.0,0.592,0.408,-0.7351,Met Opera to Investigate James Levine Over Sexual Abuse Accusation https://t.co/U9CL60tTn4
8,nytimes,The New York Times,2017-12-03 01:36:04+00:00,0.0,0.821,0.179,-0.5719,"Senators received the nearly 500-page tax bill containing major changes hours before the vote, prompting anger from… https://t.co/eG17HzqD3S"
7,nytimes,The New York Times,2017-12-03 02:00:09+00:00,0.0,0.733,0.267,-0.7351,"President Trump tweeted that he fired Michael Flynn “because he lied to the vice president and the FBI"" https://t.co/1JLCVIJwOU"
6,nytimes,The New York Times,2017-12-03 02:14:57+00:00,0.0,1.0,0.0,0.0,Reporter’s Notebook: Pope Defends His Myanmar Diplomacy: ‘I Did Not Negotiate With the Truth’ https://t.co/ks1iLKN5uH
5,nytimes,The New York Times,2017-12-03 02:32:11+00:00,0.357,0.643,0.0,0.7269,"Simple, elegant and destined to become one of your favorite weeknight dishes https://t.co/5CdshurwrQ"
4,nytimes,The New York Times,2017-12-03 02:37:51+00:00,0.0,1.0,0.0,0.0,"Met Opera officials acknowledged they had been aware of the police report since 2016, but said that Levine had deni… https://t.co/oRBwruRY4W"
3,nytimes,The New York Times,2017-12-03 02:50:03+00:00,0.37,0.63,0.0,0.7783,Want to share a confidential news tip with The New York Times? These tools can help protect your anonymity: https://t.co/0wYSROQhTO
2,nytimes,The New York Times,2017-12-03 03:00:12+00:00,0.0,1.0,0.0,0.0,The Senate voted 51-49 to pass the Republican tax bill. See how every senator voted. https://t.co/YpRuENdOI7
1,nytimes,The New York Times,2017-12-03 03:12:04+00:00,0.0,1.0,0.0,0.0,The Walt Disney Company is said to have resumed talks with 21st Century Fox about buying at least part of the compa… https://t.co/iwVERWFPli
